,Neighbourhood,VenueName,VenueCategory,VenueLatitude,VenueLongitude
369,Berczy Park,NAMI,Japanese Restaurant,43.650853361785124,-79.37588746641697
370,Berczy Park,The Chase,New American Restaurant,43.650951982093595,-79.37942201983014
371,Berczy Park,Eggspectation,Breakfast Spot,43.646526,-79.375134
372,Berczy Park,Brick Street Bakery,Bakery,43.6488151631615,-79.38060468610949
373,Berczy Park,Woods Restaurant & Bar,Molecular Gastronomy Restaurant,43.6493568159853,-79.37500248445933
374,Berczy Park,Mystic Muffin,Middle Eastern Restaurant,43.652483550499326,-79.37265472845176
375,Berczy Park,The Joint - Hogtown Smoke,BBQ Joint,43.649149979382656,-79.3746782955818
376,Berczy Park,The Old Spaghetti Factory,Italian Restaurant,43.64696445846655,-79.37440258334287
377,Berczy Park,Sud Forno,Bakery,43.65093965733832,-79.37904545824371
378,Berczy Park,Buster's Sea Cove,Seafood Restaurant,43.64777410584289,-79.37918080262172
379,Berczy Park,Le Petit Déjeuner,Breakfast Spot,43.650822486200305,-79.37043860004992
381,Berczy Park,Hawthorne Food and Drink,Gastropub,43.652270129568336,-79.37631758327606
382,Berczy Park,Paddington's Pump,Diner,43.64904851225212,-79.37202375363597
383,Berczy Park,Crepe It Up!,Creperie,43.64873614340388,-79.37162306748482
384,Berczy Park,Cactus Club Cafe,American Restaurant,43.6495520142626,-79.38167072512041
385,Berczy Park,The George Street Diner,Diner,43.65280299563487,-79.37156302246598
386,Berczy Park,St. Urbain Bagel,Bagel Shop,43.64861083503254,-79.37149723554923
387,Berczy Park,Irish Embassy,Irish Pub,43.647918499361516,-79.37727345157903
388,Berczy Park,Maman,Café,43.64830873804684,-79.38225333898805
389,Berczy Park,Vagabondo Ristorante & Lounge,Italian Restaurant,43.64822172333574,-79.37529997897587
390,Berczy Park,True True Pizza,Pizza Place,43.65059045161207,-79.37146736526827
391,Berczy Park,King Taps,Gastropub,43.648475974183,-79.38205778358744
392,Berczy Park,John & Sons Oyster House,Seafood Restaurant,43.65065642537144,-79.38161285228475
393,Berczy Park,Jump,American Restaurant,43.64814738516352,-79.37875242540652
394,Berczy Park,Bellisimo Pizzeria & Ristorante,Pizza Place,43.648639218206455,-79.36863013389575
396,Berczy Park,La Bettola Di Terroni,Italian Restaurant,43.65199330592565,-79.37805579614488
397,Berczy Park,Leña,Latin American Restaurant,43.65175078455427,-79.37902076748435
399,Berczy Park,Petit Four Bakery,Sandwich Place,43.647743692587085,-79.37958814250598
401,Berczy Park,The Gabardine,American Restaurant,43.65098801064232,-79.38122513218154
402,Berczy Park,The Black Canary Espresso Bar,Café,43.651868733003134,-79.36850642387674
403,Berczy Park,Pumpernickel's Deli,Deli / Bodega,43.64883150054619,-79.38197006345457
404,Berczy Park,iQ Food Co,Fast Food Restaurant,43.64748168603231,-79.37910417362639
405,Berczy Park,Hy's Steakhouse,Steakhouse,43.649504756476944,-79.38291850488223
406,Berczy Park,Reds Wine Tavern,Gastropub,43.64957038171473,-79.38212873483711
407,Berczy Park,Sunset Grill,Breakfast Spot,43.65166162378037,-79.3790751303271
408,Berczy Park,McEwan Foods,Deli / Bodega,43.64716011126396,-79.38104402548048
409,Berczy Park,Bombay Palace,Indian Restaurant,43.65117354457489,-79.37213984452025
410,Berczy Park,The Keg Steakhouse & Bar,Steakhouse,43.649937252985254,-79.38419604942506
411,Berczy Park,XO Bisous,Breakfast Spot,43.651173846171424,-79.37551932822768
412,Berczy Park,Union Chicken,Fried Chicken Joint,43.64491185903613,-79.38232534702786
414,Berczy Park,Kupfert & Kim (First Canadian Place),Gluten-free Restaurant,43.64854659465186,-79.38162406470161
415,Berczy Park,Bob's Bulgogi,Korean Restaurant,43.65190800954796,-79.37752300562582
416,Berczy Park,Sam James Coffee Bar (SJCB),Café,43.64788137014028,-79.38433152836829
417,Berczy Park,Fusaro's,Italian Restaurant,43.65334679826618,-79.36951731755141
418,Berczy Park,Mercatto,Italian Restaurant,43.6502431921682,-79.38081989149896
420,Berczy Park,Sultan’s Tent & Café Moroc,Moroccan Restaurant,43.647927833506316,-79.37434095390434
421,Berczy Park,East Thirty-Six,Bistro,43.648409,-79.375017
422,Berczy Park,Assembly Chef's Hall,Food Court,43.650578865093934,-79.3834119303614
423,Berczy Park,iQ Food Co. (First Canadian Place),Salad Place,43.64835708519922,-79.38219241858727
424,Berczy Park,South Street Burger,Burger Joint,43.65061154617051,-79.38109473310139
425,Berczy Park,McCafé,Café,43.644490691919735,-79.38110912246584
426,Berczy Park,Ruby Thai (First Canadian Place),Thai Restaurant,43.64909140219368,-79.38159990145141
427,Berczy Park,Five Guys,Burger Joint,43.648952917114954,-79.38148110862167
428,Berczy Park,John & Sons Oyster House,Seafood Restaurant,43.65060229830571,-79.38155510682869
429,Berczy Park,Soup Nutsy,Soup Place,43.647857591711336,-79.38053285911379
430,Berczy Park,Noodle King,Asian Restaurant,43.65170632794881,-79.38304628912547
431,Berczy Park,El Locale Loco,Mexican Restaurant,43.647841628260856,-79.3734589646591
433,Berczy Park,Amano Pasta,Italian Restaurant,43.64491852117436,-79.38235777637108
434,Central Bay Street,Trattoria Nervosa,Italian Restaurant,43.67101871082308,-79.39108133032904
435,Central Bay Street,Paramount Fine Foods,Middle Eastern Restaurant,43.67067671443592,-79.38986486034777
436,Central Bay Street,Pi Co.,Pizza Place,43.670107,-79.389852
437,Central Bay Street,Yamato Japanese Restaurant,Japanese Restaurant,43.67068330431913,-79.39105580388929
438,Central Bay Street,Café Boulud,French Restaurant,43.67159296518452,-79.38995352055935
439,Central Bay Street,The Oxley Public House,Gastropub,43.67053669383452,-79.3929765998537
440,Central Bay Street,Buca,Italian Restaurant,43.67191673516847,-79.38923586920403
441,Central Bay Street,Planta Yorkville,Vegetarian / Vegan Restaurant,43.670213457162674,-79.38951245082394
442,Central Bay Street,Blu Ristorante and Lounge,Italian Restaurant,43.671685168801105,-79.38861384709223
443,Central Bay Street,Sandwich Box,Sandwich Place,43.67012296885367,-79.38954952593124
444,Central Bay Street,Salad Days,Salad Place,43.67099315618546,-79.38786016309754
445,Central Bay Street,Höm Cafe,Café,43.670487,-79.390329
446,Central Bay Street,Zaza Espresso Bar,Café,43.6708845582948,-79.39113529236234
448,Central Bay Street,Chabrol,French Restaurant,43.67108129272544,-79.39179567701271
449,Central Bay Street,Utsav Indian Cuisine,Indian Restaurant,43.671154335539164,-79.39080151220948
450,Central Bay Street,KOKO Share Bar,Asian Restaurant,43.671033938155546,-79.39145701257964
451,Central Bay Street,Caffè Bacio,Café,43.67029067811209,-79.39057775878906
452,Central Bay Street,Sabai Sabai,Thai Restaurant,43.670647205466466,-79.38485656424602
453,Central Bay Street,Fat Lamb Kouzina,Greek Restaurant,43.67229,-79.38766
454,Central Bay Street,Holt's Cafe,Sandwich Place,43.669889132427556,-79.38842994004857
455,Central Bay Street,Balzac's Coffee,Café,43.67172629240488,-79.38695157499613
457,Central Bay Street,Naan & Kabob,Afghan Restaurant,43.66900468266943,-79.38621916870052
458,Central Bay Street,Sushi Inn,Sushi Restaurant,43.670081544354254,-79.39192647543254
459,Central Bay Street,King's Palace,Indian Restaurant,43.67221373713898,-79.38584300639029
460,Central Bay Street,The Salad House,Mediterranean Restaurant,43.669508018475916,-79.38606068373156
461,Central Bay Street,ONE Restaurant/Lounge,New American Restaurant,43.670809368275535,-79.39327240013003
463,Central Bay Street,Tutti Pizzeria,Pizza Place,43.67012113641418,-79.39125761710254
464,Central Bay Street,L'Unita Restaurant,Italian Restaurant,43.674387404879205,-79.39648826123504
465,Central Bay Street,La Société,French Restaurant,43.669059650391596,-79.39278067195926
467,Central Bay Street,Black Camel,BBQ Joint,43.67701587839681,-79.38936661984528
468,Central Bay Street,Scollard Variety and Deli,American Restaurant,43.67166769782551,-79.39205477197565
469,Central Bay Street,Dynasty Chinese Cuisine,Dim Sum Restaurant,43.67114125499929,-79.39082722487748
470,Central Bay Street,Joso's,Mediterranean Restaurant,43.67483469176536,-79.39617148340865
471,Central Bay Street,Sotto Sotto,Italian Restaurant,43.67363299036321,-79.39615552537904
472,Central Bay Street,Ritz Caribbean Food,Caribbean Restaurant,43.66954527049821,-79.38650615702159
473,Central Bay Street,7 West Cafe,Café,43.66866503275271,-79.38682953936424
474,Central Bay Street,Flo's Diner,Diner,43.67113469639616,-79.39078699013665
475,Central Bay Street,Aroma Espresso Bar,Café,43.66796263749082,-79.38887274197582
476,Central Bay Street,Wow! Sushi,Sushi Restaurant,43.668514,-79.386686
477,Central Bay Street,Yorkville Crepes,Café,43.67191,-79.387777
478,Central Bay Street,Jacques Bistro du Parc,French Restaurant,43.670025314883446,-79.3920467921392
479,Central Bay Street,Rolltation,Sushi Restaurant,43.669388,-79.386566
480,Central Bay Street,BBQ Express,BBQ Joint,43.67018090554535,-79.39089302780039
481,Central Bay Street,Crown & Dragon Pub,Wings Joint,43.6735423598097,-79.38804696221102
482,Central Bay Street,Okonomi House お好みハウス,Japanese Restaurant,43.66844763699195,-79.38688420443032
483,Central Bay Street,Sansotei Ramen 三草亭,Ramen Restaurant,43.666734794517005,-79.3853530009483
484,Central Bay Street,Xtreme Taste,Mediterranean Restaurant,43.67113857986035,-79.38761222067072
485,Central Bay Street,Estia,Mediterranean Restaurant,43.672396,-79.395823
486,Central Bay Street,5 Elements Espresso,Café,43.6736953327356,-79.39603742055805
488,Central Bay Street,The Host,Indian Restaurant,43.6696305868358,-79.39559945205876
489,Central Bay Street,Morton's,Steakhouse,43.66960707884626,-79.39466579480776
490,Central Bay Street,Vaticano Trattoria,Italian Restaurant,43.670737686963555,-79.39104315158808
491,Central Bay Street,Kothur Indian Cuisine,Indian Restaurant,43.66787229558206,-79.38565911153148
492,Central Bay Street,Onnki Donburi,Japanese Restaurant,43.669757426551236,-79.3845741987884
493,Central Bay Street,New Yorker Deli,Deli / Bodega,43.668532826917705,-79.38895475340925
494,Central Bay Street,The One Eighty,American Restaurant,43.668575406997014,-79.38821001834413
495,Central Bay Street,Wickson Social,Gastropub,43.66590450775969,-79.38571974166427
496,Central Bay Street,Constantine,Mediterranean Restaurant,43.668772727073986,-79.38528710685651
497,Central Bay Street,Crown Princess Fine Dining 伯爵名宴,Chinese Restaurant,43.66645492941117,-79.38769789187712
498,Central Bay Street,Ethiopian House,Ethiopian Restaurant,43.6665987043968,-79.38566906742606
499,Central Bay Street,Mistura,Italian Restaurant,43.67428461619599,-79.398425962694
500,Central Bay Street,Tokyo Sushi,Sushi Restaurant,43.665885330936845,-79.38697684868161
501,Central Bay Street,Cafe Bora,Café,43.670909,-79.391721
502,Central Bay Street,Freshii,Salad Place,43.67074761634238,-79.3898619815301
503,Central Bay Street,Goldstruck,Café,43.670055560682655,-79.39219867052351
504,Central Bay Street,Whole Hearth Bakery & Cafe,Bakery,43.67200493427627,-79.39540470993069
505,Central Bay Street,Miss Korea,Korean Restaurant,43.668949890121645,-79.38616491615092
506,Central Bay Street,Dimmi,Italian Restaurant,43.670061950906884,-79.3926795545111
507,Central Bay Street,Ichiriki,Japanese Restaurant,43.67085072767399,-79.3836698744015
508,Central Bay Street,Kasa Moto,Japanese Restaurant,43.670352020485005,-79.39275996143195
509,Central Bay Street,Kathmandu Restaurant,Indian Restaurant,43.671023138679175,-79.3879571077354
510,Central Bay Street,Dal Moro's Fresh Pasta To Go,Italian Restaurant,43.66664070494267,-79.38540023837237
512,Central Bay Street,Sorelle and Co.,Bakery,43.67032260015284,-79.39469022142538
513,Central Bay Street,Bagel Stop,Bagel Shop,43.67084184344201,-79.38427436184115
514,Central Bay Street,Tabriz Persian Cookhouse,Persian Restaurant,43.66533,-79.387484
515,Central Bay Street,Meet Dumplings,Chinese Restaurant,43.6678514919191,-79.38576327152461
516,Central Bay Street,Hero Certified Burgers,Burger Joint,43.66506305816304,-79.38729454806868
517,Central Bay Street,Bua Thai,Thai Restaurant,43.674808774790584,-79.39667636157816
518,Central Bay Street,Flock,Salad Place,43.67060431837822,-79.38324615997315
519,Central Bay Street,Fieramosca Cafe,Italian Restaurant,43.66938550228104,-79.39731589843764
520,Central Bay Street,Il Posto,Italian Restaurant,43.67057944603667,-79.39453137092188
521,Central Bay Street,Olympic 76 Pizza,Pizza Place,43.666706739705376,-79.38471897071926
522,Central Bay Street,Slab Burgers,Burger Joint,43.66841291833792,-79.3885447788524
523,Central Bay Street,STK,Steakhouse,43.670394279535415,-79.39446872545732
524,Central Bay Street,Opus Restaurant,American Restaurant,43.66917767656106,-79.39724118726546
525,Central Bay Street,Subway,Sandwich Place,43.6676287693065,-79.38863146404228
526,Central Bay Street,McDonald's,Fast Food Restaurant,43.66845609921161,-79.39516709057563
527,Central Bay Street,Avocado,Sushi Restaurant,43.667682,-79.388509
528,Central Bay Street,South Street Burger Co.,Burger Joint,43.670956785502824,-79.39250354285882
529,Central Bay Street,Subway,Sandwich Place,43.6705780017753,-79.39398828830444
530,Central Bay Street,Brownstone's Bistro & Bar,Italian Restaurant,43.666555057699945,-79.38524887593377
532,Central Bay Street,Natural Sushi Japanese Restaurant,Sushi Restaurant,43.66840702833632,-79.38606039980334
533,Central Bay Street,Fat Bastard Burrito,Burrito Place,43.66642499243207,-79.3851777812395
534,Christie,Contra Cafe,Café,43.669107144072974,-79.42610471852032
535,Christie,Vinny’s Panini,Italian Restaurant,43.67067884412717,-79.42614819830024
536,Christie,Universal Grill,Diner,43.670549820711926,-79.42654054306477
537,Christie,Gordo Ex,Latin American Restaurant,43.67176256470684,-79.41384504378924
540,Christie,Scout and Cash Caffe,Café,43.66735987720157,-79.41993774586636
541,Christie,Annapurna Vegetarian Restaurant,Vegetarian / Vegan Restaurant,43.67280358595294,-79.41408716361897
542,Christie,Vesta Lunch,Burger Joint,43.67323314493058,-79.41427023061763
543,Christie,Annabelle Pasta Bar,Italian Restaurant,43.675445,-79.423341
544,Christie,KOS,Diner,43.67224830987978,-79.41420396502167
545,Christie,Apollo 11,Breakfast Spot,43.672971592918714,-79.4142649173553
546,Adelaide,Bar Buca,Italian Restaurant,43.64394406602748,-79.39992241954978
547,Adelaide,Gusto 101,Italian Restaurant,43.644988223402216,-79.4002697924689
548,Adelaide,Forno Cultura,Bakery,43.6442960851905,-79.40071458712073
549,Adelaide,Lee,Asian Restaurant,43.64437490992841,-79.40042526918113
550,Adelaide,Porchetta & Co,Sandwich Place,43.64466404008139,-79.39881259826922
551,Adelaide,Wilbur Mexicana,Mexican Restaurant,43.644810149647334,-79.3986441942716
552,Adelaide,Buca,Italian Restaurant,43.64478896478924,-79.40039440893409
553,Adelaide,Campechano,Taco Place,43.645828,-79.400887
555,Adelaide,Pizzeria Libretto,Italian Restaurant,43.64444907678619,-79.39875856774019
557,Adelaide,Early Bird Espresso & Brew Bar,Café,43.647419183755126,-79.40255659297493
558,Adelaide,Jacobs & Co.,Steakhouse,43.645339258306436,-79.39801966333317
561,Adelaide,The Keg Steakhouse & Bar,Steakhouse,43.64471702270032,-79.39898491683932
562,Adelaide,Lamesa,Filipino Restaurant,43.647052218279086,-79.40465322314158
563,Adelaide,The One That Got Away,Fish & Chips Shop,43.64447870199425,-79.39988468202688
564,Adelaide,La Palette,French Restaurant,43.64782019405015,-79.40095745762193
565,Adelaide,Beast Restaurant,American Restaurant,43.644081809663504,-79.40557852731638
566,Adelaide,Rodney's Oyster House,Seafood Restaurant,43.64497466422575,-79.3965870935842
567,Adelaide,Saku Sushi,Sushi Restaurant,43.648038262053305,-79.40026848917229
568,Adelaide,Patria,Spanish Restaurant,43.64538397168574,-79.39647822311908
569,Adelaide,Brioche Dorée,Bakery,43.64412860861413,-79.40165707717495
570,Adelaide,Le Sélect Bistro,French Restaurant,43.64369893662352,-79.39666668117388
571,Adelaide,Cibo Wine Bar King Street,Italian Restaurant,43.645072843017346,-79.39736026534278
572,Adelaide,Thor Espresso Bar,Café,43.641997678128135,-79.4017593502488
573,Adelaide,B.GOOD,Fast Food Restaurant,43.64775427416166,-79.40111035649997
574,Adelaide,Simit & Chai Co.,Bakery,43.643111493429075,-79.40667415852465
575,Adelaide,Arepa Cafe,Arepa Restaurant,43.64784655479944,-79.40092457183587
576,Adelaide,Baro,Latin American Restaurant,43.64490571045275,-79.39712312128809
577,Adelaide,North of Brooklyn Pizzeria,Pizza Place,43.646945,-79.406561
578,Adelaide,Avenue Open Kitchen,Diner,43.647273151492655,-79.39631997359885
579,Adelaide,Poutini's House of Poutine,Poutine Place,43.644240599167794,-79.40093099280097
580,Adelaide,Belfast Love,Irish Pub,43.64489705051509,-79.39852206237966
581,Adelaide,Marben Restaurant,New American Restaurant,43.64338514035015,-79.3983458305702
582,Adelaide,Pita Choice,Sandwich Place,43.643474439876414,-79.4047878851775
584,Adelaide,Mira,Peruvian Restaurant,43.644321001956754,-79.3963609253724
585,Adelaide,Gandhi Cuisine,Indian Restaurant,43.6474049104538,-79.40307434052602
587,Adelaide,Banh Mi Boys,Sandwich Place,43.648649805139854,-79.39685914804579
